date,state,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations_per_million,share_doses_used,fips,deaths,new_cases,total_cases,population
2021-05-05,Oklahoma,2736824.0,3788445.0,1542386.0,30.56,69.16,1209200.0,38.98,95.74,13279.0,3140.0,0.722,40,6832,252,449266,3956500
2021-05-05,Oregon,3207617.0,4136195.0,1947073.0,32.55,76.05,1373067.0,46.16,98.07,29010.0,8209.0,0.775,41,2526,849,188460,4217500
2021-05-05,Pennsylvania,10531067.0,13140145.0,6550777.0,34.09,82.26,4363781.0,51.17,102.64,92980.0,8156.0,0.8009999999999999,42,26446,2387,1168595,12801800
2021-05-05,Puerto Rico,2006360.0,3330200.0,1261208.0,26.1,62.82,833599.0,39.49,104.27,32360.0,8554.0,0.602,72,2337,198,167696,3193400
2021-05-05,Rhode Island,951345.0,1184075.0,569788.0,38.86,89.8,411681.0,53.79,111.77,3899.0,7857.0,0.8029999999999999,44,2682,268,149461,1059300
2021-05-05,South Carolina,3329233.0,4645405.0,1911054.0,28.54,64.66,1469399.0,37.12,90.22,12201.0,4058.0,0.7170000000000001,45,9536,614,581835,5148600
2021-05-05,South Dakota,716196.0,904995.0,399483.0,38.29,80.96,338709.0,45.16,102.3,2346.0,5029.0,0.7909999999999999,46,1976,99,123073,884600
2021-05-05,Tennessee,4150612.0,5574800.0,2385694.0,25.83,60.78,1763967.0,34.93,81.63,34183.0,4712.0,0.745,47,12131,813,836094,6830000
2021-05-05,Texas,19519836.0,26975255.0,11306814.0,28.44,67.32,8247643.0,38.99,93.03,169643.0,5539.0,0.7240000000000001,48,50626,2247,2901603,28997300
2021-05-05,Utah,2225385.0,2650780.0,1298408.0,25.45,69.41,815952.0,40.5,82.68,24370.0,5894.0,0.84,49,2219,480,399044,3206300
2021-05-05,Vermont,599965.0,717650.0,364642.0,40.18,96.15,250698.0,58.44,115.01,4596.0,11649.0,0.836,50,248,56,23247,623900
2021-05-05,Virgin Islands,63661.0,66180.0,34148.0,26.0,60.81,27213.0,32.62,63.22,0.0,3716.0,0.9620000000000001,78,27,0,3158,104600
2021-05-05,Virginia,6947022.0,8472005.0,4129315.0,35.03,81.39,2989861.0,48.38,99.26,58237.0,8189.0,0.82,51,10844,842,663538,8535700
2021-05-05,Washington,6099153.0,7647410.0,3656965.0,34.11,80.1,2597762.0,48.02,100.43,42903.0,8086.0,0.7979999999999999,53,5586,1348,411842,7614800
2021-05-05,West Virginia,1189041.0,1665175.0,645399.0,31.03,66.35,556086.0,36.01,92.92,301.0,3240.0,0.7140000000000001,54,2707,405,154956,1792200
2021-05-05,Wisconsin,4786435.0,5462795.0,2701279.0,36.95,82.21,2151497.0,46.39,93.82,19367.0,6198.0,0.8759999999999999,55,7596,775,663880,5822500
2021-05-05,Wyoming,363149.0,485195.0,198821.0,28.57,62.75,165330.0,34.35,83.83,1950.0,3521.0,0.748,56,710,71,58483,578700
2021-05-06,Alabama,2673181.0,4225140.0,1619783.0,24.5,54.52,1201303.0,33.04,86.17,2255.0,3299.0,0.633,1,10946,565,530011,4903600
2021-05-06,Alaska,567031.0,776005.0,310415.0,36.34,77.51,265869.0,42.43,106.08,2311.0,3223.0,0.731,2,332,96,68283,731400
2021-05-06,Arizona,5259733.0,6970425.0,3037050.0,30.53,72.26,2222457.0,41.73,95.76,43203.0,4620.0,0.755,4,17367,601,868735,7277900
2021-05-06,Arkansas,1860521.0,2659090.0,1094338.0,26.94,61.65,813144.0,36.26,88.11,14991.0,4186.0,0.7,5,5757,188,337974,3017400
2021-05-06,California,31997303.0,41020990.0,19913673.0,32.95,80.98,13017480.0,50.4,103.82,326414.0,7375.0,0.78,6,62169,2548,3753796,39513700
2021-05-06,Colorado,4711738.0,5772220.0,2760181.0,35.53,81.82,2045903.0,47.93,100.23,61932.0,8019.0,0.816,8,6482,2050,521743,5758500
2021-05-06,Connecticut,3398443.0,4021155.0,2014587.0,41.89,95.32,1493571.0,56.51,112.79,37345.0,8571.0,0.845,9,8131,711,343109,3565400
2021-05-06,Delaware,793463.0,1041915.0,467051.0,34.81,81.48,338973.0,47.96,107.0,80.0,6612.0,0.762,10,1629,171,106183,973800
2021-05-06,District of Columbia,631309.0,904745.0,350697.0,32.25,89.45,227589.0,49.69,128.2,5227.0,7215.0,0.698,11,1110,39,48080,705700
2021-05-06,Florida,15893169.0,21683965.0,9264665.0,31.03,74.0,6664283.0,43.14,100.96,171293.0,5849.0,0.733,12,35548,4504,2258425,21479100
2021-05-06,Georgia,6552673.0,9888925.0,3786912.0,26.03,61.72,2763645.0,35.67,93.14,1952.0,4503.0,0.6629999999999999,13,19661,1186,1083144,10617100
2021-05-06,Guam,134208.0,173470.0,77817.0,34.38,80.96,56991.0,46.94,104.65,75.0,4766.0,0.774,66,140,4,9257,165700
2021-05-06,Hawaii,1264550.0,1557800.0,766427.0,37.04,89.31,524415.0,54.13,110.02,414.0,5586.0,0.812,15,483,123,33318,1415900
2021-05-06,Idaho,1116681.0,1470715.0,620577.0,28.46,62.49,508582.0,34.73,82.3,8056.0,3976.0,0.759,16,2055,150,188696,1787100
2021-05-06,Illinois,9859955.0,12645065.0,6073821.0,32.34,77.81,4097876.0,47.93,99.79,111037.0,5911.0,0.78,17,24483,2046,1352140,12672400
2021-05-06,Indiana,4360742.0,5676850.0,2501046.0,28.83,64.77,1940977.0,37.15,84.32,48987.0,5756.0,0.768,18,13379,1246,729923,6732700
2021-05-06,Iowa,2495695.0,2935265.0,1421845.0,36.55,79.1,1153092.0,45.07,93.03,22071.0,6542.0,0.85,19,5980,380,366946,3155100
2021-05-06,Kansas,2085350.0,2788595.0,1260478.0,33.3,71.58,970096.0,43.27,95.72,14930.0,4327.0,0.748,20,5041,6,313130,2913000
2021-05-06,Kentucky,3240967.0,4054915.0,1869737.0,33.29,72.54,1487289.0,41.85,90.76,27283.0,4178.0,0.799,21,6664,650,450840,4467400
2021-05-06,Louisiana,2812519.0,3715320.0,1534669.0,28.04,60.5,1303293.0,33.01,79.92,78732.0,3206.0,0.757,22,10425,407,462849,4649200
2021-05-06,Maine,1247314.0,1481440.0,758875.0,42.65,92.79,573346.0,56.46,110.21,13061.0,8688.0,0.8420000000000001,23,793,318,63175,1344100
2021-05-06,Maryland,5006410.0,6486220.0,3018167.0,36.2,82.81,2188349.0,49.92,107.29,1160.0,6442.0,0.772,24,8822,578,451458,6045800
2021-05-06,Massachusetts,6588555.0,7875910.0,4039602.0,39.83,95.59,2745439.0,58.61,114.27,92636.0,10392.0,0.8370000000000001,25,17663,1161,702881,6892900
2021-05-06,Michigan,7449790.0,9937440.0,4365369.0,34.18,74.6,3413191.0,43.71,99.51,75850.0,6092.0,0.75,26,19209,4112,954135,9985800
2021-05-06,Minnesota,4576900.0,5277650.0,2736078.0,36.61,81.16,2064938.0,48.52,93.58,41564.0,7179.0,0.867,27,7297,1651,584320,5639900
2021-05-06,Mississippi,1626229.0,2476805.0,939823.0,24.52,54.64,729619.0,31.58,83.22,865.0,2919.0,0.657,28,7226,214,312926,2975900
2021-05-06,Missouri,4152250.0,5403045.0,2361539.0,29.27,67.65,1796371.0,38.48,88.03,33576.0,4772.0,0.769,29,9323,666,612176,6137400
2021-05-06,Montana,783615.0,1013305.0,443989.0,33.64,73.32,359511.0,41.54,94.81,5671.0,4442.0,0.773,30,1580,132,109704,1068800
2021-05-06,Nebraska,1484345.0,1824230.0,850815.0,35.24,76.73,681718.0,43.98,94.3,13832.0,5288.0,0.8140000000000001,31,2379,213,221107,1934500
2021-05-06,Nevada,2146595.0,2596330.0,1251787.0,29.97,69.69,922995.0,40.64,84.29,23980.0,5547.0,0.8270000000000001,32,5490,394,317482,3080400
2021-05-06,New Hampshire,1159614.0,1391005.0,831667.0,30.26,85.28,411500.0,61.16,102.3,0.0,2239.0,0.8340000000000001,33,1311,253,96134,1359700
2021-05-06,New Jersey,7677602.0,9329435.0,4721500.0,38.98,86.44,3462111.0,53.16,105.04,76886.0,7406.0,0.823,34,25740,1413,1016931,8881900
2021-05-06,New Mexico,1877127.0,2099475.0,1094583.0,39.84,89.52,835272.0,52.2,100.13,16372.0,7006.0,0.894,35,4091,273,199054,2096600
2021-05-06,New York,16552492.0,19888915.0,9589582.0,37.65,85.09,7324286.0,49.29,102.24,199025.0,8385.0,0.8320000000000001,36,52038,2632,2062707,19455200
2021-05-06,North Carolina,7318598.0,10218770.0,4198889.0,31.29,69.78,3281376.0,40.03,97.43,52118.0,5862.0,0.716,37,12761,1870,986205,10487000
2021-05-06,North Dakota,571481.0,653100.0,302407.0,33.51,74.99,255367.0,39.68,85.7,2053.0,2555.0,0.875,38,1530,137,108358,762100
2021-05-06,Northern Mariana Islands,42045.0,72330.0,22872.0,33.8,73.92,19224.0,40.21,127.16,405.0,5819.0,0.581,69,2,0,168,56800
2021-05-06,Ohio,8690074.0,10911905.0,4820880.0,34.14,74.34,3990903.0,41.24,93.35,67308.0,5305.0,0.7959999999999999,39,19344,1387,1080121,11690100
2021-05-06,Oklahoma,2750458.0,3794655.0,1547206.0,30.8,69.51,1218612.0,39.1,95.9,13634.0,3020.0,0.725,40,6832,148,449414,3956500
2021-05-06,Oregon,3239343.0,4149115.0,1962341.0,32.99,76.8,1391319.0,46.53,98.37,31726.0,7863.0,0.7809999999999999,41,2531,702,189162,4217500
2021-05-06,Pennsylvania,10644951.0,13321225.0,6601129.0,34.63,83.15,4433300.0,51.56,104.06,113884.0,7963.0,0.799,42,26497,3268,1171863,12801800
2021-05-06,Puerto Rico,2042436.0,3356980.0,1280020.0,26.69,63.95,852404.0,40.08,105.11,36076.0,8568.0,0.608,72,2348,141,167837,3193400
2021-05-06,Rhode Island,957795.0,1253565.0,572337.0,39.23,90.41,415637.0,54.03,118.33,6450.0,7936.0,0.764,44,2685,187,149648,1059300
2021-05-06,South Carolina,3357973.0,4689915.0,1921015.0,28.91,65.22,1488726.0,37.31,91.09,28740.0,4139.0,0.716,45,9558,671,582506,5148600
2021-05-06,South Dakota,720317.0,905395.0,400536.0,38.66,81.42,341966.0,45.28,102.34,4121.0,4588.0,0.7959999999999999,46,1977,84,123157,884600
2021-05-06,Tennessee,4204260.0,5596570.0,2399811.0,26.39,61.56,1802156.0,35.14,81.95,53648.0,4925.0,0.7509999999999999,47,12148,1091,837185,6830000
2021-05-06,Texas,19690275.0,27082705.0,11359643.0,28.85,67.91,8365487.0,39.18,93.4,170439.0,5262.0,0.727,48,50690,2598,2904201,28997300
2021-05-06,Utah,2243163.0,2705330.0,1305141.0,25.81,69.97,827388.0,40.71,84.38,17778.0,5663.0,0.8290000000000001,49,2219,395,399439,3206300
2021-05-06,Vermont,606172.0,733340.0,367932.0,40.65,97.14,253677.0,58.96,117.52,6207.0,11473.0,0.8270000000000001,50,249,49,23296,623900
2021-05-06,Virgin Islands,64680.0,67350.0,34551.0,26.56,61.79,27803.0,33.01,64.34,1019.0,4203.0,0.96,78,27,0,3158,104600
2021-05-06,Virginia,7043683.0,8536635.0,4165000.0,35.71,82.52,3048290.0,48.8,100.01,96661.0,8419.0,0.825,51,10861,856,664394,8535700
2021-05-06,Washington,6162034.0,7680690.0,3683465.0,34.61,80.92,2635610.0,48.37,100.86,62881.0,7783.0,0.802,53,5598,1162,413004,7614800
2021-05-06,West Virginia,1197152.0,1670775.0,648151.0,31.36,66.8,561952.0,36.17,93.23,8111.0,2937.0,0.7170000000000001,54,2713,385,155341,1792200
2021-05-06,Wisconsin,4830952.0,5466295.0,2713044.0,37.5,82.97,2183603.0,46.6,93.88,44517.0,6148.0,0.884,55,7614,793,664673,5822500
2021-05-06,Wyoming,363390.0,486635.0,198930.0,28.61,62.79,165555.0,34.37,84.08,241.0,2466.0,0.747,56,710,89,58572,578700
2021-05-07,Alabama,2726356.0,4241420.0,1636710.0,25.3,55.6,1240335.0,33.38,86.5,53175.0,3939.0,0.643,1,10966,314,530325,4903600
2021-05-07,Alaska,569040.0,777445.0,311397.0,36.49,77.79,266960.0,42.57,106.27,2009.0,3173.0,0.732,2,332,116,68399,731400
2021-05-07,Arizona,5301083.0,7029325.0,3053333.0,30.88,72.83,2248015.0,41.95,96.57,41350.0,4527.0,0.754,4,17391,820,869555,7277900
2021-05-07,Arkansas,1872359.0,2666140.0,1098559.0,27.2,62.04,820992.0,36.4,88.35,11838.0,4027.0,0.7020000000000001,5,5759,222,338196,3017400
2021-05-07,California,32367810.0,41640640.0,20047379.0,33.58,81.92,13269518.0,50.74,105.39,370507.0,7753.0,0.777,6,62211,2154,3755950,39513700
2021-05-07,Colorado,4768105.0,5822000.0,2774918.0,36.27,82.8,2088505.0,48.19,101.1,56367.0,8069.0,0.8190000000000001,8,6489,2015,523758,5758500
2021-05-07,Connecticut,3437201.0,4034395.0,2025677.0,42.71,96.41,1522810.0,56.82,113.16,38758.0,8674.0,0.852,9,8137,436,343545,3565400
2021-05-07,Delaware,810270.0,1052635.0,473436.0,35.83,83.21,348871.0,48.62,108.1,16807.0,7447.0,0.77,10,1629,203,106386,973800
2021-05-07,District of Columbia,637854.0,916875.0,354000.0,32.81,90.38,231572.0,50.16,129.92,6545.0,7300.0,0.696,11,1110,56,48136,705700
2021-05-07,Florida,16084479.0,21941005.0,9332355.0,31.62,74.89,6792148.0,43.45,102.16,191310.0,6150.0,0.733,12,35634,4165,2262590,21479100
2021-05-07,Georgia,6680976.0,9913265.0,3830155.0,26.85,62.92,2850374.0,36.07,93.37,128303.0,5044.0,0.674,13,19701,1244,1084388,10617100
2021-05-07,Guam,139132.0,173470.0,79570.0,36.33,83.93,60231.0,48.0,104.65,4924.0,7450.0,0.802,66,140,3,9260,165700
2021-05-07,Hawaii,1369473.0,1564690.0,824696.0,40.16,96.72,568637.0,58.25,110.51,104923.0,14558.0,0.875,15,483,143,33461,1415900
2021-05-07,Idaho,1125117.0,1488765.0,623037.0,28.79,62.96,514436.0,34.86,83.31,8436.0,3882.0,0.7559999999999999,16,2063,189,188885,1787100
2021-05-07,Illinois,9961799.0,12784035.0,6112154.0,32.88,78.61,4166511.0,48.23,100.89,101844.0,5821.0,0.779,17,24524,3265,1355405,12672400
2021-05-07,Indiana,4421161.0,5696710.0,2522544.0,29.39,65.67,1978478.0,37.47,84.62,60419.0,5862.0,0.7759999999999999,18,13397,1163,731086,6732700
2021-05-07,Iowa,2517783.0,2955125.0,1427971.0,37.08,79.8,1169842.0,45.26,93.66,22088.0,6311.0,0.852,19,5983,346,367292,3155100
2021-05-07,Kansas,2115612.0,2808805.0,1266656.0,34.13,72.62,994177.0,43.48,96.41,30262.0,4918.0,0.753,20,5058,431,313561,2913000
2021-05-07,Kentucky,3263399.0,4082135.0,1877172.0,33.65,73.04,1503235.0,42.02,91.37,22432.0,3866.0,0.799,21,6672,613,451453,4467400
2021-05-07,Louisiana,2830235.0,3727300.0,1541192.0,28.28,60.88,1314693.0,33.15,80.18,17716.0,3729.0,0.759,22,10433,563,463412,4649200
2021-05-07,Maine,1263442.0,1487690.0,763790.0,43.67,93.99,586959.0,56.82,110.67,16128.0,8514.0,0.8490000000000001,23,794,288,63463,1344100
2021-05-07,Maryland,5106380.0,6524920.0,3055421.0,37.27,84.46,2253129.0,50.54,107.93,99970.0,7119.0,0.7829999999999999,24,8833,768,452226,6045800
2021-05-07,Massachusetts,6690804.0,7921710.0,4081217.0,40.74,97.07,2808123.0,59.21,114.93,102249.0,10694.0,0.845,25,17668,976,703857,6892900
2021-05-07,Michigan,7536559.0,9994590.0,4393499.0,34.8,75.46,3475474.0,43.99,100.08,86769.0,5984.0,0.754,26,19239,3362,957497,9985800
2021-05-07,Minnesota,4577431.0,5311180.0,2736645.0,36.64,81.17,2066477.0,48.53,94.18,531.0,5656.0,0.862,27,7309,1450,585770,5639900
2021-05-07,Mississippi,1646019.0,2490385.0,947646.0,24.92,55.31,741553.0,31.84,83.68,19790.0,2631.0,0.6609999999999999,28,7228,240,313166,2975900
2021-05-07,Missouri,4181588.0,5438155.0,2371232.0,29.62,68.13,1817658.0,38.64,88.61,29338.0,4566.0,0.769,29,9329,600,612776,6137400
2021-05-07,Montana,788740.0,1016055.0,446164.0,33.95,73.8,362861.0,41.75,95.07,5125.0,4094.0,0.7759999999999999,30,1592,149,109853,1068800
2021-05-07,Nebraska,1497021.0,1846800.0,853824.0,35.76,77.39,691749.0,44.14,95.47,12676.0,6212.0,0.8109999999999999,31,2380,220,221327,1934500
2021-05-07,Nevada,2167439.0,2605490.0,1259626.0,30.42,70.37,937081.0,40.89,84.59,20844.0,5396.0,0.8320000000000001,32,5498,498,317980,3080400
2021-05-07,New Hampshire,1141718.0,1397885.0,776135.0,32.9,83.97,447391.0,57.08,102.81,-17896.0,-35.0,0.8170000000000001,33,1311,203,96337,1359700
2021-05-07,New Jersey,7773775.0,9378655.0,4755104.0,39.75,87.52,3531018.0,53.54,105.59,96173.0,7584.0,0.8290000000000001,34,25769,967,1017898,8881900
2021-05-07,New Mexico,1894768.0,2109155.0,1100463.0,40.42,90.36,847535.0,52.48,100.59,17641.0,6854.0,0.898,35,4100,279,199333,2096600
2021-05-07,New York,16701431.0,20001845.0,9642901.0,38.18,85.85,7427595.0,49.57,102.82,148939.0,7819.0,0.835,36,52077,2465,2065172,19455200
2021-05-07,North Carolina,7379216.0,10275290.0,4216849.0,31.71,70.36,3325515.0,40.21,97.97,60618.0,5421.0,0.718,37,12804,1861,988066,10487000
2021-05-07,North Dakota,575543.0,653100.0,303352.0,33.88,75.52,258207.0,39.81,85.7,4062.0,2510.0,0.8809999999999999,38,1529,122,108480,762100
2021-05-07,Northern Mariana Islands,42348.0,72330.0,23018.0,34.08,74.45,19385.0,40.47,127.16,303.0,5678.0,0.585,69,2,1,169,56800
2021-05-07,Ohio,8780766.0,10974945.0,4849517.0,34.68,75.12,4053597.0,41.49,93.89,90692.0,5066.0,0.8,39,19428,1397,1081518,11690100
2021-05-07,Oklahoma,2762753.0,3803605.0,1551885.0,31.0,69.82,1226729.0,39.22,96.12,12295.0,2942.0,0.726,40,6832,234,449648,3956500
2021-05-07,Oregon,3275954.0,4186565.0,1979576.0,33.51,77.67,1413377.0,46.93,99.26,36611.0,7754.0,0.782,41,2539,902,190064,4217500
2021-05-07,Pennsylvania,10758543.0,13378425.0,6647012.0,35.21,84.04,4507142.0,51.92,104.5,113592.0,7888.0,0.804,42,26547,2647,1174510,12801800
2021-05-07,Puerto Rico,2083637.0,3447080.0,1303673.0,27.29,65.24,871559.0,40.82,107.93,41201.0,8859.0,0.604,72,2355,522,168359,3193400
2021-05-07,Rhode Island,968436.0,1257465.0,574599.0,40.04,91.42,424191.0,54.24,118.7,10641.0,7459.0,0.77,44,2687,193,149841,1059300
2021-05-07,South Carolina,3389673.0,4703815.0,1931871.0,29.33,65.84,1509990.0,37.52,91.36,31700.0,4104.0,0.721,45,9566,867,583373,5148600
2021-05-07,South Dakota,724482.0,907395.0,401430.0,39.04,81.89,345389.0,45.38,102.57,4165.0,4085.0,0.7979999999999999,46,1980,76,123233,884600
2021-05-07,Tennessee,4260327.0,5620520.0,2416367.0,26.96,62.38,1841115.0,35.38,82.3,56067.0,5246.0,0.758,47,12158,782,837967,6830000
2021-05-07,Texas,19884729.0,27265505.0,11413686.0,29.34,68.58,8507634.0,39.36,94.03,194454.0,4922.0,0.7290000000000001,48,50748,2883,2907084,28997300
2021-05-07,Utah,2243262.0,2714140.0,1305359.0,25.81,69.97,827573.0,40.72,84.66,99.0,5659.0,0.8270000000000001,49,2223,386,399825,3206300
2021-05-07,Vermont,611581.0,742300.0,371158.0,41.15,98.01,256757.0,59.48,118.96,5409.0,11024.0,0.8240000000000001,50,249,97,23393,623900
2021-05-07,Virgin Islands,65068.0,67350.0,34717.0,26.77,62.16,28023.0,33.16,64.34,388.0,3773.0,0.966,78,27,0,3158,104600
2021-05-07,Virginia,7126510.0,8573865.0,4194146.0,36.35,83.49,3103009.0,49.14,100.45,82827.0,8080.0,0.831,51,10874,938,665332,8535700
2021-05-07,Washington,6223705.0,7770610.0,3711299.0,35.1,81.73,2672653.0,48.74,102.04,61671.0,7417.0,0.8009999999999999,53,5609,1475,414479,7614800
2021-05-07,West Virginia,1203805.0,1679795.0,650400.0,31.64,67.17,567054.0,36.29,93.73,6653.0,2422.0,0.7170000000000001,54,2719,339,155680,1792200
2021-05-07,Wisconsin,4874656.0,5509645.0,2724270.0,38.07,83.72,2216399.0,46.79,94.63,43704.0,5651.0,0.885,55,7625,749,665422,5822500
2021-05-07,Wyoming,367548.0,487055.0,200309.0,29.09,63.51,168356.0,34.61,84.16,4158.0,2837.0,0.755,56,710,96,58668,578700
2021-05-08,Alabama,2758021.0,4277330.0,1649688.0,25.78,56.25,1263965.0,33.65,87.24,31665.0,4097.0,0.645,1,10978,419,530744,4903600
2021-05-08,Alaska,571320.0,777945.0,312475.0,36.68,78.1,268319.0,42.71,106.34,2280.0,2082.0,0.7340000000000001,2,332,0,68399,731400
2021-05-08,Arizona,5337459.0,7081205.0,3065521.0,31.24,73.33,2273527.0,42.12,97.29,36376.0,4193.0,0.754,4,17407,939,870494,7277900
2021-05-08,Arkansas,1885668.0,2677170.0,1102155.0,27.54,62.48,831032.0,36.52,88.71,13309.0,3876.0,0.7040000000000001,5,5760,245,338441,3017400
2021-05-08,California,32759885.0,42020680.0,20172726.0,34.29,82.91,13547291.0,51.05,106.35,392075.0,7011.0,0.78,6,62270,1299,3757249,39513700
2021-05-08,Colorado,4818646.0,5861710.0,2788171.0,36.93,83.68,2126931.0,48.42,101.79,50541.0,7747.0,0.8220000000000001,8,6491,1024,524782,5758500
2021-05-08,Connecticut,3475019.0,4077035.0,2034240.0,43.57,97.47,1553340.0,57.06,114.35,37818.0,8442.0,0.852,9,8137,0,343545,3565400
2021-05-08,Delaware,817708.0,1057915.0,475946.0,36.29,83.97,353410.0,48.88,108.64,7438.0,6809.0,0.773,10,1636,173,106559,973800
2021-05-08,District of Columbia,647628.0,918975.0,357991.0,33.55,91.76,236805.0,50.72,130.21,9774.0,7878.0,0.705,11,1110,28,48164,705700
2021-05-08,Florida,16251997.0,22007995.0,9402537.0,32.1,75.67,6893295.0,43.78,102.47,167518.0,5081.0,0.738,12,35699,3977,2266567,21479100
2021-05-08,Georgia,6740869.0,9921025.0,3849874.0,27.22,63.49,2890358.0,36.26,93.44,59893.0,4762.0,0.679,13,19731,1007,1085395,10617100
2021-05-08,Guam,140436.0,173470.0,80450.0,36.71,84.72,60854.0,48.53,104.65,1304.0,8500.0,0.81,66,140,11,9271,165700
2021-05-08,Hawaii,1376756.0,1565860.0,828377.0,40.43,97.24,572466.0,58.51,110.59,7283.0,13816.0,0.879,15,484,88,33549,1415900
2021-05-08,Idaho,1132242.0,1490225.0,625950.0,29.04,63.36,518882.0,35.03,83.39,7125.0,3601.0,0.76,16,2063,0,188885,1787100
2021-05-08,Illinois,10036784.0,12855545.0,6144296.0,33.26,79.21,4214851.0,48.49,101.45,74985.0,5473.0,0.7809999999999999,17,24546,1646,1357051,12672400
2021-05-08,Indiana,4463699.0,5727410.0,2538086.0,29.79,66.3,2005243.0,37.7,85.07,42538.0,5556.0,0.779,18,13405,1049,732135,6732700
2021-05-08,Iowa,2541332.0,2973685.0,1433535.0,37.65,80.55,1187977.0,45.44,94.25,23549.0,5994.0,0.855,19,5984,271,367563,3155100
2021-05-08,Kansas,2129510.0,2826985.0,1270365.0,34.49,73.1,1004898.0,43.61,97.04,13898.0,4570.0,0.753,20,5058,0,313561,2913000
2021-05-08,Kentucky,3284726.0,4092275.0,1884947.0,33.98,73.52,1517958.0,42.19,91.6,21327.0,3731.0,0.8029999999999999,21,6686,411,451864,4467400
2021-05-08,Louisiana,2830772.0,3754030.0,1541563.0,28.29,60.89,1315113.0,33.16,80.75,537.0,3718.0,0.754,22,10433,0,463412,4649200
2021-05-08,Maine,1276596.0,1520230.0,768149.0,44.42,94.97,597051.0,57.14,113.09,13154.0,8083.0,0.84,23,795,287,63750,1344100
2021-05-08,Maryland,5171015.0,6647730.0,3077715.0,37.99,85.53,2296918.0,50.91,109.96,64635.0,7358.0,0.778,24,8843,656,452882,6045800
2021-05-08,Massachusetts,6785409.0,8068900.0,4115668.0,41.64,98.45,2869733.0,59.71,117.07,94605.0,10550.0,0.841,25,17676,795,704652,6892900
2021-05-08,Michigan,7612067.0,10065270.0,4414798.0,35.37,76.22,3532443.0,44.21,100.79,75508.0,5663.0,0.7559999999999999,26,19363,2571,960068,9985800
2021-05-08,Minnesota,4675303.0,5348340.0,2772770.0,37.79,82.9,2131417.0,49.17,94.83,97872.0,6434.0,0.8740000000000001,27,7317,1282,587052,5639900
2021-05-08,Mississippi,1655408.0,2496365.0,951358.0,25.11,55.62,747305.0,31.97,83.88,9389.0,3068.0,0.6629999999999999,28,7228,0,313166,2975900
2021-05-08,Missouri,4215354.0,5508655.0,2380762.0,30.02,68.68,1842498.0,38.79,89.76,33766.0,4554.0,0.765,29,9332,479,613255,6137400
2021-05-08,Montana,793803.0,1024695.0,447810.0,34.31,74.27,366652.0,41.9,95.88,5063.0,3625.0,0.775,30,1592,133,109986,1068800
2021-05-08,Nebraska,1512386.0,1851220.0,857294.0,36.39,78.18,704020.0,44.32,95.7,15365.0,7312.0,0.8170000000000001,31,2378,194,221521,1934500
2021-05-08,Nevada,2186639.0,2636770.0,1264701.0,30.91,70.99,952097.0,41.06,85.61,19200.0,5153.0,0.8290000000000001,32,5498,0,317980,3080400
2021-05-08,New Hampshire,1144819.0,1422785.0,778356.0,33.03,84.2,449102.0,57.24,104.64,3101.0,-284.0,0.805,33,1314,164,96501,1359700
2021-05-08,New Jersey,7858549.0,9490755.0,4784711.0,40.44,88.48,3592009.0,53.87,106.85,84774.0,7677.0,0.828,34,25791,650,1018548,8881900
2021-05-08,New Mexico,1915224.0,2112295.0,1105318.0,41.2,91.34,863845.0,52.71,100.74,20456.0,6682.0,0.907,35,4100,0,199333,2096600
2021-05-08,New York,16866619.0,20122975.0,9694879.0,38.8,86.7,7547538.0,49.84,103.44,165188.0,7402.0,0.838,36,52118,3028,2068200,19455200
2021-05-08,North Carolina,7435976.0,10441180.0,4233679.0,32.11,70.9,3367458.0,40.37,99.55,56760.0,4869.0,0.7120000000000001,37,12803,161,988227,10487000
